id;NAME;REGION;PHONE;EMAIL;ADDRESS;OKATO;CODE;autokey
1821;Прокуратура Пряжинского района Республики Карелия;Республика Карелия;8 (81456) 3-11-04;R.PRA@10.MAILOP.RU;186120, Республика Карелия, пгт. Пряжа, ул. Марии Мелентьевой, 9;86;387190307;FED_GENPROK_ORGANIZATION_1821
2709;Николаевская-на-Амуре межрайонная природоохранная прокуратура Амурской бассейновой природоохранной прокуратуры;Амурская бассейновая природоохранная прокуратура;8 (42135) 2-21-00;nampp_abpp@81.mailop.ru;682469, Хабаровский край, г. Николаевск-на-Амуре, ул. Ленина, д.7;8;382474706;FED_GENPROK_ORGANIZATION_2709
2587;Прокуратура Ленинского района Тульской области;Тульская область;8 (4872) 72-55-93;LEN@71.mailop.ru;301130, Тульская область, г. Тула, сп. Ленинский, ул. В. Терешковой, д. 4;70;384927160;FED_GENPROK_ORGANIZATION_2587
1611;Прокуратура Онгудайского района Республики Алтай;Республика Алтай;8 (38845) 22-3-76;ong@04.mailop.ru;6494400, Республика Алтай, Онгудайский район, с. Онгудай, ул. С.Ерзумашева, д. 27;84;387106376;FED_GENPROK_ORGANIZATION_1611
2765;Магнитогорская природоохранная прокуратура Челябинской области;Челябинская область;8(351-9) 41-51-54;Chel57@74.mailop.ru;455021, Челябинская область, г. Магнитогорск, улица Ленина, дом 162/1;75;384941568;FED_GENPROK_ORGANIZATION_2765
1870;Прокуратура г. Симферополя Республики Крым;Республика Крым;7 (3652) 773-734;simf@82.mailop.ru;295011, г. Симферополь, ул. Горького, д. 15;35;384431773;FED_GENPROK_ORGANIZATION_1870
2751;Прокуратура Октябрьского района Ханты-Мансийского автономного округа - Югра;Ханты-Мансийский автономный округ - Югра (Тюменская область);8-34678-20-602;oktabr@prokhmao.ru;628100, Ханты-Мансийский автономный округ-Югра, пгт. Октябрьское, ул. Шмигельского, д. 44;7110;388226555;FED_GENPROK_ORGANIZATION_2751
2813;Чебаркульская городская прокуратура Челябинской области;Челябинская область;8(351-68) 2-02-97;Chel46@74.mailop.ru;456440, Челябинская область, г. Чебаркуль, улица 9 Мая, дом 18Б;75;384969535;FED_GENPROK_ORGANIZATION_2813
1584;Прокуратура Плюсского района Псковской области;Псковская область;8 (811) 33 2-27-05;plussa@60.mailop.ru;181000, Псковская область, Плюсса, ул. Комсомольская, д. 1а;58;344881033;FED_GENPROK_ORGANIZATION_1584
2789;Прокуратура Калининского района г. Челябинска Челябинской области;Челябинская область;8(351) 772-29-12;Chel02@74.mailop.ru;454081, Челябинская область, г.Челябинск , Проспект Победы, дом 136;75;384957815;FED_GENPROK_ORGANIZATION_2789
967;Курганская транспортная прокуратура Уральской транспортной прокуратуры;Уральская транспортная прокуратура;8 (352) 243-28-67;kurgan-trans-prok@990.mailop.ru;640001, Курганская область, г. Курган, ул. Станционная, д. 20;37;385219222;FED_GENPROK_ORGANIZATION_967
2790;Прокуратура Кизильского района Челябинской области;Челябинская область;8(351-55) 3-02-61;Chel23@74.mailop.ru;457610, Челябинская область, с. Кизильское, улица Колхозная, дом 49;75;384958010;FED_GENPROK_ORGANIZATION_2790
2616;Прокуратура Калининского административного округа г. Тюмени Тюменской области;Тюменская область;8 (3452) 58-22-29;prokuror01@yandex.ru;625000, Тюменская область, г. Тюмень, ул. Ялуторовская, д. 42а;7100;388063328;FED_GENPROK_ORGANIZATION_2616
1937;Рузаевская транспортная прокуратура Приволжской транспортной прокуратуры;Приволжская транспортная прокуратура;8-834-51-4-02-61;ruzt@490.mailop.ru;431440, Республика Мордовия, г. Рузаевка, ул. Ухтомского, д. 26;89;382716978;FED_GENPROK_ORGANIZATION_1937
1911;Ковылкинская межрайонная прокуратура Республики Мордовия;Республика Мордовия;8 (834-53) 2-14-18;kovylkino@13.mailop.ru;431300, РМ, г. Ковылкино, ул. Ленина, д.1;89;387478957;FED_GENPROK_ORGANIZATION_1911
2702;Ванинская транспортная прокуратура Дальневосточной транспортной прокуратуры;Дальневосточная транспортная прокуратура;8 (42137) 75-6-35;vanino@dvtp.ru;682860, Хабаровский край, п. Ванино, ул. Железнодорожная, д. 119;8;382580821;FED_GENPROK_ORGANIZATION_2702
1839;Прокуратура Ижемского района Республики Коми;Республика Коми;8 (82140) 94-2-81;izhma@11.mailop.ru;169460, с. Ижма, ул. Советская, д. 69;87;387409913;FED_GENPROK_ORGANIZATION_1839
2779;Прокуратура г. Миасса Челябинской области;Челябинская область;8(351-3) 55-07-82;Chel34@74.mailop.ru;456300, Челябинская область, г. Миасс, улица Романенко, дом 89Б;75;384945119;FED_GENPROK_ORGANIZATION_2779
